what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032142738
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032165568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032182402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032186525
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032191655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032194328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338032218697
activated,view,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.PaletteView",1338032238606
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338032245884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032246064
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032260831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032272677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032309802
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032309926
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1338032316329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032316337
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032316459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032316518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032317642
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338032319230
activated,view,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.PaletteView",1338032358165
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338032362704
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032363212
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1338032371689
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032371734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032371851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032371911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032373062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032382061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032387557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032393954
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032428474
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032428639
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032428868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032463682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032465575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032473051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338032485775
activated,view,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.PaletteView",1338032511987
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338032513852
