what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989612520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989618487
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342989621418
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1342989622933
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1342989648126
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989648497
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989653104
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1342989653489
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1342989658680
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1342989658800
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989661216
started,bundle,com.instantiations.designer.runtime.lib,8.1.0.r36x201010220706,"com.instantiations.designer.runtime.lib",1342989661506
started,bundle,com.instantiations.designer.gwt.GWTExt,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.GWTExt",1342989661751
started,bundle,com.instantiations.designer.rcp.nebula,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.nebula",1342989661781
started,bundle,com.instantiations.designer.swing.FormLayout,8.1.0.r36x201010220722,"com.instantiations.designer.swing.FormLayout",1342989661834
started,bundle,com.instantiations.designer.swing.hc,8.1.0.r36x201010220722,"com.instantiations.designer.swing.hc",1342989661852
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1342989662377
started,bundle,org.eclipse.pde,3.6.1.v201102101200,"org.eclipse.pde",1342989662433
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1342989662458
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1342989662468
started,bundle,com.instantiations.designer.core.apiImpl,8.1.0.r36x201010220706,"com.instantiations.designer.core.apiImpl",1342989663998
started,bundle,com.instantiations.designer.gwt.ExtGWT,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.ExtGWT",1342989664433
started,bundle,com.instantiations.designer.gwt.SmartGWT,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.SmartGWT",1342989664445
started,bundle,com.instantiations.designer.rcp.GroupLayout,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.GroupLayout",1342989664502
started,bundle,com.instantiations.designer.rcp.swing2swt,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.swing2swt",1342989664515
started,bundle,com.instantiations.designer.swing.jsr296,8.1.0.r36x201010220722,"com.instantiations.designer.swing.jsr296",1342989668758
started,bundle,com.instantiations.designer.layout.group,8.1.0.r36x201010220713,"com.instantiations.designer.layout.group",1342989669141
started,bundle,com.instantiations.designer.swing.MigLayout.lib,8.1.0.r36x201010220722,"com.instantiations.designer.swing.MigLayout.lib",1342989669234
started,bundle,com.instantiations.designer.swing.MigLayout,8.1.0.r36x201010220722,"com.instantiations.designer.swing.MigLayout",1342989669234
started,bundle,com.instantiations.designer.swing.java6,8.1.0.r36x201010220722,"com.instantiations.designer.swing.java6",1342989669252
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989670002
started,bundle,com.instantiations.designer.swing.ams,8.1.0.r36x201010220722,"com.instantiations.designer.swing.ams",1342989671923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989699221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989705266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989708825
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989709147
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989710172
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989719091
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989719446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989736283
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989742069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989746351
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1342989746512
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989751182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989754482
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1342989754614
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989768299
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989774726
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989782921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989784751
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989797431
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989801878
started,bundle,com.instantiations.designer.os,8.1.0.r36x201010220706,"com.instantiations.designer.os",1342989819201
started,bundle,com.instantiations.designer.os.macosx,8.1.0.r36x201010220706,"com.instantiations.designer.os.macosx",1342989819205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989824606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342989828113
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342989833356
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1342989835314
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1342989843748
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1342989843921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1342989844091
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1342989844339
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1342989844529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1342989844730
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342989851203
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1342989879859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1342989880148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1342989881367
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342989881738
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342989902151
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1342989919433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342989925218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342989936221
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342989948705
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1342989973277
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342989973761
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342989980180
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342989998758
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1342990007758
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1342990008056
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1342990008748
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1342990011734
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1342990011794
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1342990011919
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1342990011938
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1342990012364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342990018930
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342990039209
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1342990058817
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342990062047
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1342990078012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342990092390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342990098409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990107402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990258201
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1342990259879
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1342990268721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990273924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990275334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990278489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990280812
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1342990281927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990283136
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990617780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990619545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990707223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990709881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990711139
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1342990711743
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1342990713400
stopped,bundle,com.instantiations.designer.rcp.databinding.xwt,8.1.0.r36x201010220718,"com.instantiations.designer.rcp.databinding.xwt",1342990713415
