what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gdt.eclipse.designer,2.5.0.r36x201202061313,"com.google.gdt.eclipse.designer",1338028658188
started,bundle,com.google.gdt.eclipse.designer.GXT,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.GXT",1338028658188
started,bundle,com.google.gdt.eclipse.designer.SmartGWT,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.SmartGWT",1338028658188
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.5.0.r36x201202061313,"com.google.gdt.eclipse.designer.UiBinder",1338028658188
started,bundle,com.google.gdt.eclipse.designer.hosted,2.5.0.r36x201202052353,"com.google.gdt.eclipse.designer.hosted",1338028658188
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1338028658188
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1338028658188
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1338028658188
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1338028658188
started,bundle,org.eclipse.wb.core,1.3.0.r36x201202052311,"org.eclipse.wb.core",1338028658188
started,bundle,org.eclipse.wb.core.lib,1.3.0.r36x201202052311,"org.eclipse.wb.core.lib",1338028658188
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r36x201202052340,"org.eclipse.wb.discovery.core",1338028658188
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r36x201202052340,"org.eclipse.wb.discovery.ui",1338028658188
os,sysinfo,,,"macosx",1338028658190
arch,sysinfo,,,"x86_64",1338028658190
ws,sysinfo,,,"cocoa",1338028658190
locale,sysinfo,,,"en_US",1338028658190
processors,sysinfo,,,"4",1338028658190
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338028658190
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-11M3527",1338028658190
java.specification.name,sysinfo,,,"Java Platform API Specification",1338028658190
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338028658190
java.specification.version,sysinfo,,,"1.6",1338028658190
java.vendor,sysinfo,,,"Apple Inc.",1338028658190
java.version,sysinfo,,,"1.6.0_29",1338028658190
java.vm.info,sysinfo,,,"mixed mode",1338028658190
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1338028658190
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338028658190
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338028658190
java.vm.specification.version,sysinfo,,,"1.0",1338028658190
java.vm.vendor,sysinfo,,,"Apple Inc.",1338028658190
java.vm.version,sysinfo,,,"20.4-b02-402",1338028658190
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1338028707476
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1338028707620
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1338028707932
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1338028708092
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1338028708215
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1338028708313
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1338028708346
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1338028708353
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1338028708353
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1338028709961
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338028715626
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338028732169
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1338028732219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1338028732219
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1338028735831
started,bundle,com.google.gdt.eclipse.designer.wizards,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.wizards",1338028738584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338028776589
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338028835232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1338028835282
started,bundle,com.instantiations.designer.gxt.databinding,8.1.0.r36x201010220728,"com.instantiations.designer.gxt.databinding",1338028835627
started,bundle,com.instantiations.designer.rcp.databinding,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.databinding",1338028835634
started,bundle,com.instantiations.designer.swing.databinding,8.1.0.r36x201010220722,"com.instantiations.designer.swing.databinding",1338028835657
started,bundle,com.instantiations.designer.core.databinding,8.1.0.r36x201010220706,"com.instantiations.designer.core.databinding",1338028835676
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338028836269
started,bundle,com.instantiations.designer.xwt,8.1.0.r36x201010220718,"com.instantiations.designer.xwt",1338028836482
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338028836571
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1338028836737
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1338028841005
started,bundle,org.eclipse.wb.rcp,1.3.0.r36x201202010053,"org.eclipse.wb.rcp",1338028849292
started,bundle,org.eclipse.wb.swt,1.3.0.r36x201202010030,"org.eclipse.wb.swt",1338028849318
started,bundle,org.eclipse.wb.swing,1.3.0.r36x201202021417,"org.eclipse.wb.swing",1338028849340
started,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.GXT.databinding",1338028849639
